Date de l'export,Code du département,Libellé du département,Code du canton,Libellé du canton,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Blancs,% Blancs/Ins,% Blancs/Vot,Nuls,% Nuls/Ins,% Nuls/Vot,Exprimés,% Exp/Ins,% Exp/Vot,N°Panneau0,Nuance0,Binôme0,Sièges0,Voix0,% Voix/Ins0,% Voix/Exp0,N°Panneau1,Nuance1,Binôme1,Sièges1,Voix1,% Voix/Ins1,% Voix/Exp1,N°Panneau2,Nuance2,Binôme2,Sièges2,Voix2,% Voix/Ins2,% Voix/Exp2
30/03/2015 14:00,86,VIENNE,17,Poitiers-5,14051,7401,52.67,6650,47.33,345,2.46,5.19,187,1.33,2.81,6118,43.54,92,2,BC-SOC,Mme PERSICO Patricia et M. RUAUD Jean-Philippe, ,2638,18.77,43.12,1,BC-DVD,M. CLÉMENT Dominique et Mme PELTIER Joëlle,Elus,3480,24.77,56.88,,,,,,,
30/03/2015 14:00,86,VIENNE,18,Vivonne,18570,8633,46.49,9937,53.51,625,3.37,6.29,327,1.76,3.29,8985,48.38,90.42,1,BC-SOC,M. MARCHADIER Rémi et Mme VRIGNAULT Emmanuelle, ,4265,22.97,47.47,4,BC-UMP,M. BEAUJANEAU Gilbert et Mme BERTAUD Rose-Marie,Elus,4720,25.42,52.53,,,,,,,
30/03/2015 14:00,86,VIENNE,19,Vouneuil-sous-Biard,16221,8031,49.51,8190,50.49,518,3.19,6.32,314,1.94,3.83,7358,45.36,89.84,3,BC-SOC,M. MICHELIN Joël et Mme RIGOLLET Claudette, ,2997,18.48,40.73,2,BC-DVD,M. COQUELET Benoît et Mme FAUCHER Claudie,Elus,4361,26.88,59.27,,,,,,,
30/03/2015 14:00,87,HAUTE VIENNE,1,Aixe-sur-Vienne,15469,6168,39.87,9301,60.13,563,3.64,6.05,497,3.21,5.34,8241,53.27,88.6,1,BC-SOC,Mme ACHARD Sylvie et M. BARRY Philippe,Elus,4222,27.29,51.23,4,BC-UD,M. ARNAUD René et Mme LEVEQUE Marie-Christine, ,4019,25.98,48.77,,,,,,,
30/03/2015 14:00,87,HAUTE VIENNE,2,Ambazac,14520,5840,40.22,8680,59.78,529,3.64,6.09,270,1.86,3.11,7881,54.28,90.79,1,BC-SOC,M. AUZEMERY Alain et Mme LARDY Brigitte,Elus,3471,23.9,44.04,4,BC-UD,M. BERTRAND Jean-Michel et Mme DELAGNIER Karine, ,2278,15.69,28.9,3,BC-FN,M. HUITEMA Jean-René et Mme LEOMENT Marie, ,2132,14.68,27.05
30/03/2015 14:00,87,HAUTE VIENNE,3,Bellac,13592,5272,38.79,8320,61.21,799,5.88,9.6,435,3.2,5.23,7086,52.13,85.17,2,BC-UG,Mme FREDAIGUE-POUPON Martine et M. VEYRIRAS Stéphane,Elus,4523,33.28,63.83,5,BC-FN,M. BERROYER Jean-Paul et Mme GERARD Nathalie, ,2563,18.86,36.17,,,,,,,
30/03/2015 14:00,87,HAUTE VIENNE,4,Châteauponsac,12471,5242,42.03,7229,57.97,287,2.3,3.97,267,2.14,3.69,6675,53.52,92.34,1,BC-FG,Mme BRUNET Christèle et M. DRIEUX Jean-Pierre, ,3091,24.79,46.31,5,BC-DVD,Mme JARDEL Yvonne et M. RUMEAU Gérard,Elus,3584,28.74,53.69,,,,,,,
30/03/2015 14:00,87,HAUTE VIENNE,5,Condat-sur-Vienne,14783,6007,40.63,8776,59.37,812,5.49,9.25,424,2.87,4.83,7540,51,85.92,5,BC-SOC,Mme MORIZIO Annick et M. NOUHAUD Jean-Louis,Elus,5370,36.33,71.22,1,BC-FN,M. LABRUNIE Aimé et Mme MARTINEZ Liliane, ,2170,14.68,28.78,,,,,,,
30/03/2015 14:00,87,HAUTE VIENNE,6,Couzeix,15228,6062,39.81,9166,60.19,384,2.52,4.19,234,1.54,2.55,8548,56.13,93.26,1,BC-SOC,M. LARCHER Sébastien et Mme SOLIS Jany-Claude, ,3408,22.38,39.87,2,BC-UC,Mme FONTAINE Evelyne et M. TOULZA Gilles,Elus,3443,22.61,40.28,3,BC-FN,Mme DOURS Sandrine et M. LAHOUNDERE-SOURINOU Serge, ,1697,11.14,19.85
30/03/2015 14:00,87,HAUTE VIENNE,7,Eymoutiers,15732,6785,43.13,8947,56.87,796,5.06,8.9,600,3.81,6.71,7551,48,84.4,5,BC-UG,M. DITLECADET Marc et Mme PLAZANET Mélanie, ,3637,23.12,48.17,3,BC-DVG,M. LAFARGE Thierry et Mme LHOMME-LEOMENT Jacqueline,Elus,3914,24.88,51.83,,,,,,,
30/03/2015 14:00,87,HAUTE VIENNE,8,Limoges-1,11579,5159,44.55,6420,55.45,391,3.38,6.09,311,2.69,4.84,5718,49.38,89.07,1,BC-SOC,Mme GUILHAT-BARRET Véronique et M. PARNEIX Matthieu, ,2808,24.25,49.11,4,BC-UMP,M. HANUS Christian et Mme MEZILLE Nathalie,Elus,2910,25.13,50.89,,,,,,,
30/03/2015 14:00,87,HAUTE VIENNE,9,Limoges-2,9167,4236,46.21,4931,53.79,321,3.5,6.51,277,3.02,5.62,4333,47.27,87.87,4,BC-SOC,M. ESCURE Fabrice et Mme TLEMSANI Chérifa,Elus,2228,24.3,51.42,3,BC-UC,M. LEONIE Vincent et Mme RAHMAOUI Latifa, ,2105,22.96,48.58,,,,,,,
30/03/2015 14:00,87,HAUTE VIENNE,10,Limoges-3,10894,4786,43.93,6108,56.07,388,3.56,6.35,298,2.74,4.88,5422,49.77,88.77,4,BC-SOC,M. DESTRUHAUT Stéphane et Mme ROTZLER Sandrine,Elus,2929,26.89,54.02,2,BC-UDI,M. JALBY Vincent et Mme SCHWAEDERLE Annie, ,2493,22.88,45.98,,,,,,,
30/03/2015 14:00,87,HAUTE VIENNE,11,Limoges-4,10124,4953,48.92,5171,51.08,415,4.1,8.03,203,2.01,3.93,4553,44.97,88.05,4,BC-SOC,Mme LALOGE Marlène et M. LEFORT Pierre,Elus,2737,27.03,60.11,1,BC-FN,M. GERARD Vincent et Mme MARTY Christine, ,1816,17.94,39.89,,,,,,,
30/03/2015 14:00,87,HAUTE VIENNE,12,Limoges-5,12423,7369,59.32,5054,40.68,1461,11.76,28.91,525,4.23,10.39,3068,24.7,60.7,1,BC-SOC,M. BOULESTEIX Arnaud et Mme BRIQUET Isabelle,Elus,3068,24.7,100,,,,,,,,,,,,,,
30/03/2015 14:00,87,HAUTE VIENNE,13,Limoges-6,8901,4402,49.46,4499,50.54,227,2.55,5.05,145,1.63,3.22,4127,46.37,91.73,3,BC-SOC,Mme PAGO Corinne et M. VALADAS Guillaume, ,1613,18.12,39.08,2,BC-UMP,M. ARCHER Raymond et Mme GENTIL Sarah,Elus,2514,28.24,60.92,,,,,,,
30/03/2015 14:00,87,HAUTE VIENNE,14,Limoges-7,8363,3825,45.74,4538,54.26,259,3.1,5.71,205,2.45,4.52,4074,48.71,89.78,4,BC-SOC,M. BOURDEAU Claude et Mme TORTOSA Huguette, ,2023,24.19,49.66,3,BC-UD,Mme RIVET Nadine et M. VIROULAUD Rémy,Elus,2051,24.52,50.34,,,,,,,
30/03/2015 14:00,87,HAUTE VIENNE,15,Limoges-8,8596,4155,48.34,4441,51.66,245,2.85,5.52,195,2.27,4.39,4001,46.54,90.09,4,BC-SOC,Mme NATHAN-DENIZOT Nathalie et M. VAREILLE Bernard, ,1775,20.65,44.36,3,BC-UD,M. BOST Jean-Marie et Mme DEBOURG Isabelle,Elus,2226,25.9,55.64,,,,,,,
30/03/2015 14:00,87,HAUTE VIENNE,16,Limoges-9,11356,6249,55.03,5107,44.97,1337,11.77,26.18,403,3.55,7.89,3367,29.65,65.93,4,BC-UG,M. BEGOUT Gilles et Mme YILDIRIM Gulsen,Elus,3367,29.65,100,,,,,,,,,,,,,,
30/03/2015 14:00,87,HAUTE VIENNE,17,Panazol,12863,5439,42.28,7424,57.72,422,3.28,5.68,386,3,5.2,6616,51.43,89.12,1,BC-SOC,M. LAFAYE Laurent et Mme NOUHAUT Martine,Elus,3513,27.31,53.1,4,BC-UMP,M. DOUCET Fabien et Mme GABOUTY Delphine, ,3103,24.12,46.9,,,,,,,
30/03/2015 14:00,87,HAUTE VIENNE,18,Rochechouart,13181,5394,40.92,7787,59.08,605,4.59,7.77,599,4.54,7.69,6583,49.94,84.54,1,BC-SOC,M. RAYMONDAUD Yves et Mme REJASSE Jocelyne,Elus,3861,29.29,58.65,4,BC-DVD,M. DESCUBES Bruno et Mme SAUGET Dominique, ,2722,20.65,41.35,,,,,,,
30/03/2015 14:00,87,HAUTE VIENNE,19,Saint-Junien,15371,6296,40.96,9075,59.04,576,3.75,6.35,401,2.61,4.42,8098,52.68,89.23,3,BC-FG,M. ALLARD Pierre et Mme TUYERAS Sylvie,Elus,5788,37.66,71.47,1,BC-FN,M. ARNAUD Jessy et Mme FOURNIER Emilie, ,2310,15.03,28.53,,,,,,,
30/03/2015 14:00,87,HAUTE VIENNE,20,Saint-Léonard-de-Noblat,12861,5248,40.81,7613,59.19,671,5.22,8.81,393,3.06,5.16,6549,50.92,86.02,3,BC-SOC,Mme AUPETIT-BERTHELEMOT Christelle et M. LEBLOIS Jean-Claude,Elus,4219,32.8,64.42,1,BC-FN,M. LE-COSTOËC Stéphane et Mme MENOT Martine, ,2330,18.12,35.58,,,,,,,
30/03/2015 14:00,87,HAUTE VIENNE,21,Saint-Yrieix-la-Perche,16345,6321,38.67,10024,61.33,828,5.07,8.26,627,3.84,6.25,8569,52.43,85.48,3,BC-SOC,M. DELAUTRETTE Stéphane et Mme PLAZZI Monique,Elus,5877,35.96,68.58,4,BC-FN,Mme CHATENET Amélie et M. MOREL David, ,2692,16.47,31.42,,,,,,,
30/03/2015 14:00,88,VOSGES,1,La Bresse,19052,9094,47.73,9958,52.27,722,3.79,7.25,317,1.66,3.18,8919,46.81,89.57,4,BC-SOC,Mme CALAIS Elise et M. CLAUDEL Maurice, ,3693,19.38,41.41,3,BC-UMP,M. MATHIEU Jérôme et Mme VANSON Brigitte,Elus,5226,27.43,58.59,,,,,,,
30/03/2015 14:00,88,VOSGES,2,Bruyères,15581,6894,44.25,8687,55.75,638,4.09,7.34,248,1.59,2.85,7801,50.07,89.8,2,BC-UG,Mme POIRAT Bernadette et M. TARANTOLA Christian,Elus,4437,28.48,56.88,1,BC-FN,M. CUNIN Patrick et Mme ERB Audrey, ,3364,21.59,43.12,,,,,,,
30/03/2015 14:00,88,VOSGES,3,Charmes,15097,7186,47.6,7911,52.4,714,4.73,9.03,274,1.81,3.46,6923,45.86,87.51,3,BC-DVD,Mme BOULLIAT Martine et M. COLIN Robert,Elus,3656,24.22,52.81,1,BC-FN,Mme JABRIN Jocelyne et M. PERRY Stéphane, ,3267,21.64,47.19,,,,,,,
30/03/2015 14:00,88,VOSGES,5,Epinal-1,16615,8708,52.41,7907,47.59,553,3.33,6.99,211,1.27,2.67,7143,42.99,90.34,2,BC-UD,Mme JEANDEL-BALLONGUE Ghislaine et M. VILLEMIN Yannick,Elus,4983,29.99,69.76,4,BC-FN,Mme CLAUDEPIERRE Lise et M. PATENAY Romain, ,2160,13,30.24,,,,,,,
30/03/2015 14:00,88,VOSGES,6,Epinal-2,16959,9290,54.78,7669,45.22,599,3.53,7.81,270,1.59,3.52,6800,40.1,88.67,3,BC-DVG,M. HUGUENOT François-Xavier et Mme MORDASINI Marylène, ,2876,16.96,42.29,2,BC-UMP,Mme BEGEL Régine et M. JOURDAIN Benoît,Elus,3924,23.14,57.71,,,,,,,
30/03/2015 14:00,88,VOSGES,7,Gérardmer,20474,9862,48.17,10612,51.83,1068,5.22,10.06,367,1.79,3.46,9177,44.82,86.48,1,BC-DVD,Mme FERRY Eliane et M. MARTINACHE Guy,Elus,5857,28.61,63.82,2,BC-FN,M. LAURENT Gilles et Mme RITTER Valérie, ,3320,16.22,36.18,,,,,,,
30/03/2015 14:00,88,VOSGES,8,Golbey,19535,9848,50.41,9687,49.59,513,2.63,5.3,227,1.16,2.34,8947,45.8,92.36,5,BC-DVD,Mme CANTERI Raphaëla et M. MOMON Dominique,Elus,5503,28.17,61.51,2,BC-FN,M. GROSSE-CRUCIANI Jordan et Mme SCHNEIDER Cathy, ,3444,17.63,38.49,,,,,,,
30/03/2015 14:00,88,VOSGES,9,Mirecourt,13102,5182,39.55,7920,60.45,210,1.6,2.65,109,0.83,1.38,7601,58.01,95.97,4,BC-SOC,Mme COLIN Hélène et M. JAMIS Patrice, ,2706,20.65,35.6,3,BC-UMP,Mme BABOUHOT Nathalie et M. SAUVAGE Guy,Elus,3172,24.21,41.73,2,BC-FN,Mme MATHIS Lydie et M. URGUETTE Alain, ,1723,13.15,22.67
30/03/2015 14:00,88,VOSGES,10,Neufchâteau,13813,6399,46.33,7414,53.67,434,3.14,5.85,246,1.78,3.32,6734,48.75,90.83,2,BC-DVD,Mme HUMBERT Dominique et M. LECLERC Simon,Elus,4610,33.37,68.46,3,BC-FN,Mme GILLES Myriam et M. MATON Lionel, ,2124,15.38,31.54,,,,,,,
30/03/2015 14:00,88,VOSGES,11,Raon-l'Etape,18717,9166,48.97,9551,51.03,697,3.72,7.3,306,1.63,3.2,8548,45.67,89.5,4,BC-DVG,M. PIERRAT Benoît et Mme PIERREL Roseline,Elus,4467,23.87,52.26,2,BC-FN,Mme ROMARY Sabrina et M. THOMAS Dominique, ,4081,21.8,47.74,,,,,,,
30/03/2015 14:00,88,VOSGES,12,Remiremont,18768,9410,50.14,9358,49.86,706,3.76,7.54,246,1.31,2.63,8406,44.79,89.83,1,BC-UMP,Mme JANKOWSKI Valérie et M. VANNSON François,Elus,5644,30.07,67.14,2,BC-FN,Mme DUQUESNE Marie-Monique et M. HOUILLON Claude, ,2762,14.72,32.86,,,,,,,
30/03/2015 14:00,88,VOSGES,13,Saint-Dié-des-Vosges-1,18336,9565,52.17,8771,47.83,438,2.39,4.99,252,1.37,2.87,8081,44.07,92.13,2,BC-DVD,Mme GIMMILLARO Martine et M. MATHIS William,Elus,5222,28.48,64.62,3,BC-FN,M. DUMET Alain et Mme HENNEQUIN Françoise, ,2859,15.59,35.38,,,,,,,
30/03/2015 14:00,88,VOSGES,14,Saint-Dié-des-Vosges-2,18338,8644,47.14,9694,52.86,623,3.4,6.43,318,1.73,3.28,8753,47.73,90.29,2,BC-DVD,M. BEDEL Roland et Mme PRIVAT Caroline,Elus,5782,31.53,66.06,3,BC-FN,Mme TOMASI Nathalie et M. TOMASO Sébastien, ,2971,16.2,33.94,,,,,,,
30/03/2015 14:00,88,VOSGES,17,Vittel,14685,6886,46.89,7799,53.11,460,3.13,5.9,287,1.95,3.68,7052,48.02,90.42,4,BC-DVD,M. GERECKE Luc et Mme PRUVOST Claudie,Elus,4697,31.99,66.61,1,BC-FN,M. BREDARD Sébastien et Mme COUDIE Jacqueline, ,2355,16.04,33.39,,,,,,,
30/03/2015 14:00,89,YONNE,1,Auxerre-1,10548,5086,48.22,5462,51.78,324,3.07,5.93,156,1.48,2.86,4982,47.23,91.21,1,BC-UG,Mme LEHMANN-COURCY Christine et M. PARIS Guy, ,2275,21.57,45.66,2,BC-UD,M. DUCROUX Michel et Mme LEUGER Valérie,Elus,2707,25.66,54.34,,,,,,,
30/03/2015 14:00,89,YONNE,2,Auxerre-2,11502,5491,47.74,6011,52.26,472,4.1,7.85,136,1.18,2.26,5403,46.97,89.89,3,BC-UD,M. BIDEAU Robert et Mme OUNES Malika,Elus,3423,29.76,63.35,1,BC-FN,Mme BOURGEOIS Sylviane et M. GUIBERT Julien, ,1980,17.21,36.65,,,,,,,
30/03/2015 14:00,89,YONNE,3,Auxerre-3,9924,4567,46.02,5357,53.98,161,1.62,3.01,46,0.46,0.86,5150,51.89,96.14,1,BC-UG,Mme AOUAMI Souad et M. LUBRANESKI Daniel, ,1856,18.7,36.04,3,BC-UD,M. BONNEFOND Christophe et Mme JOAQUINA Isabelle,Elus,2087,21.03,40.52,4,BC-FN,M. BERBIGETTE Sandy et Mme DE PARSEVAL Aude, ,1207,12.16,23.44
30/03/2015 14:00,89,YONNE,4,Auxerre-4,9841,4375,44.46,5466,55.54,146,1.48,2.67,59,0.6,1.08,5261,53.46,96.25,2,BC-UG,Mme HADRBOLEC Monique et M. HENRIAT Pascal,Elus,2108,21.42,40.07,3,BC-UD,M. DOLOZILEK Sébastien et Mme RAULINE Laurence, ,1996,20.28,37.94,1,BC-FN,M. APPLENCOURT Alexis et Mme LAIRAUDAT Marie-Christine, ,1157,11.76,21.99
30/03/2015 14:00,89,YONNE,5,Avallon,11212,4749,42.36,6463,57.64,237,2.11,3.67,76,0.68,1.18,6150,54.85,95.16,2,BC-UG,M. DELORME Gérard et Mme GUYARD Joëlle, ,2157,19.24,35.07,5,BC-UD,M. COURTOIS Xavier et Mme PATOURET Sonia,Elus,2388,21.3,38.83,1,BC-FN,M. DE CHASTELLUX Philippe et Mme JEANNOT Claudette, ,1605,14.32,26.1
30/03/2015 14:00,89,YONNE,6,Brienon-sur-Armançon,12356,5921,47.92,6435,52.08,356,2.88,5.53,97,0.79,1.51,5982,48.41,92.96,2,BC-UD,M. MARCHAND Jean et Mme MAUDET Catherine,Elus,3448,27.91,57.64,4,BC-FN,M. DASSIÉ Claude et Mme FERNANDEZ Monique, ,2534,20.51,42.36,,,,,,,
30/03/2015 14:00,89,YONNE,7,Chablis,13053,5925,45.39,7128,54.61,539,4.13,7.56,203,1.56,2.85,6386,48.92,89.59,1,BC-UD,Mme CHARPIGNON Sylvie et M. GENDRAUD Patrick,Elus,3997,30.62,62.59,3,BC-FN,M. BERTHOLLET Charles et Mme LAFAYE Alexandra, ,2389,18.3,37.41,,,,,,,
30/03/2015 14:00,89,YONNE,8,Charny,13367,6051,45.27,7316,54.73,566,4.23,7.74,98,0.73,1.34,6652,49.76,90.92,3,BC-UD,Mme EULRIET BROCARDI Irène et M. LEMAIRE William,Elus,3750,28.05,56.37,1,BC-FN,Mme AUBERGER Véronique et M. PERRIGAULT Laurent, ,2902,21.71,43.63,,,,,,,
30/03/2015 14:00,89,YONNE,9,Cœur de Puisaye,12448,5500,44.18,6948,55.82,597,4.8,8.59,187,1.5,2.69,6164,49.52,88.72,4,BC-UD,M. BOURGEOIS Pascal et Mme FROMENT-MEURICE Isabelle,Elus,3390,27.23,55,2,BC-FN,Mme DUNIEL Marie-Hélène et M. VIGREUX Ludovic, ,2774,22.28,45,,,,,,,
30/03/2015 14:00,89,YONNE,11,Joigny,12407,5661,45.63,6746,54.37,518,4.18,7.68,120,0.97,1.78,6108,49.23,90.54,1,BC-UG,Mme ROURE Françoise et M. SORET Nicolas,Elus,3332,26.86,54.55,4,BC-FN,Mme DIOR Claire et M. GARNIER Armel, ,2776,22.37,45.45,,,,,,,
30/03/2015 14:00,89,YONNE,12,Joux-la-Ville,9954,4407,44.27,5547,55.73,470,4.72,8.47,188,1.89,3.39,4889,49.12,88.14,4,BC-UD,Mme LERMAN Colette et M. VILLIERS André,Elus,3160,31.75,64.63,1,BC-FN,Mme BOURGEOIS Ludivine et M. DEMARTINI Gérard, ,1729,17.37,35.37,,,,,,,
30/03/2015 14:00,89,YONNE,13,Migennes,11066,5633,50.9,5433,49.1,437,3.95,8.04,134,1.21,2.47,4862,43.94,89.49,3,BC-UD,M. BOUCHER François et Mme EVRARD Marie-Agnès,Elus,2916,26.35,59.98,4,BC-FN,Mme CALABRÈSE Marie et M. LAIRAUDAT Gilles, ,1946,17.59,40.02,,,,,,,
30/03/2015 14:00,89,YONNE,14,Pont-sur-Yonne,9192,4307,46.86,4885,53.14,288,3.13,5.9,119,1.29,2.44,4478,48.72,91.67,3,BC-UD,M. DORTE Grégory et Mme SINEAU Dominique,Elus,2519,27.4,56.25,4,BC-FN,Mme FERRAND Alexandrine et M. ODOUL Julien, ,1959,21.31,43.75,,,,,,,
30/03/2015 14:00,89,YONNE,15,Saint-Florentin,13225,6247,47.24,6978,52.76,391,2.96,5.6,186,1.41,2.67,6401,48.4,91.73,2,BC-UDI,M. ANDRÉ Gérard et Mme CAPITAIN Marie-Laure,Elus,3593,27.17,56.13,5,BC-FN,M. BARBOT Mehdi et Mme JANILLON Isabelle, ,2808,21.23,43.87,,,,,,,
30/03/2015 14:00,89,YONNE,16,Sens-1,13319,7635,57.32,5684,42.68,300,2.25,5.28,117,0.88,2.06,5267,39.55,92.66,3,BC-DVD,Mme GYSSELS Danièle et M. PIRMAN Gilles,Elus,3704,27.81,70.32,5,BC-FN,Mme DELMONT Gabrielle et M. PONROY Raphaël, ,1563,11.74,29.68,,,,,,,
30/03/2015 14:00,89,YONNE,17,Sens-2,12928,7422,57.41,5506,42.59,471,3.64,8.55,91,0.7,1.65,4944,38.24,89.79,1,BC-UD,Mme QUENTIN Clarisse et M. SERRE Philippe,Elus,2994,23.16,60.56,3,BC-FN,Mme DE KINDEREN Maria et M. FELICIANO Jacques, ,1950,15.08,39.44,,,,,,,
30/03/2015 14:00,89,YONNE,18,Thorigny-sur-Oreuse,10008,4623,46.19,5385,53.81,305,3.05,5.66,120,1.2,2.23,4960,49.56,92.11,3,BC-UD,M. BOUCHIER Alexandre et Mme CROUZET Michèle,Elus,2676,26.74,53.95,4,BC-FN,Mme MANCHIN Pascale et M. MASSARD Ludovic, ,2284,22.82,46.05,,,,,,,
30/03/2015 14:00,89,YONNE,19,Tonnerrois,12712,5590,43.97,7122,56.03,485,3.82,6.81,177,1.39,2.49,6460,50.82,90.7,1,BC-UDI,Mme JERUSALEM Anne et M. PIANON Maurice,Elus,3829,30.12,59.27,4,BC-FN,M. COUTELA Jacques et Mme NEYENS Sandrine, ,2631,20.7,40.73,,,,,,,
30/03/2015 14:00,89,YONNE,20,Villeneuve-sur-Yonne,9453,4561,48.25,4892,51.75,293,3.1,5.99,125,1.32,2.56,4474,47.33,91.46,2,BC-UG,M. BOULLEAUX Cyril et Mme LAVAUX Liliane, ,2207,23.35,49.33,4,BC-FN,Mme ROSET Erika et M. THION Claude,Elus,2267,23.98,50.67,,,,,,,
30/03/2015 14:00,89,YONNE,21,Vincelles,11990,5141,42.88,6849,57.12,466,3.89,6.8,165,1.38,2.41,6218,51.86,90.79,4,BC-DVG,Mme LEMOINE Christiane et M. VECTEN Yves,Elus,3931,32.79,63.22,3,BC-FN,M. BARBOT Gérard et Mme FERRER Chantal, ,2287,19.07,36.78,,,,,,,
30/03/2015 14:00,90,TERRITOIRE DE BELFORT,1,Bavilliers,10185,4357,42.78,5828,57.22,156,1.53,2.68,77,0.76,1.32,5595,54.93,96,4,BC-UG,M. FEURTEY Daniel et Mme NEHDI Isabelle, ,2072,20.34,37.03,2,BC-UD,Mme CHITRY-CLERC Marie-Claude et M. KOEBERLE Eric,Elus,2216,21.76,39.61,1,BC-FN,Mme BAILLY Andrée et M. GUERRERO Régis, ,1307,12.83,23.36
30/03/2015 14:00,90,TERRITOIRE DE BELFORT,2,Belfort-1,8637,4794,55.51,3843,44.49,317,3.67,8.25,165,1.91,4.29,3361,38.91,87.46,3,BC-UG,M. FAUDOT Bastien et Mme JABER Samia,Elus,2106,24.38,62.66,2,BC-FN,Mme PETITPERRIN Ginette et M. WIEDMANN Eric, ,1255,14.53,37.34,,,,,,,
30/03/2015 14:00,90,TERRITOIRE DE BELFORT,3,Belfort-2,10097,5292,52.41,4805,47.59,312,3.09,6.49,186,1.84,3.87,4307,42.66,89.64,5,BC-SOC,Mme GALLIEN Francine et M. GUEMAZI Sélim, ,1658,16.42,38.5,4,BC-UMP,Mme IVOL Marie-Helene et M. VIVOT Sébastien,Elus,2649,26.24,61.5,,,,,,,
30/03/2015 14:00,90,TERRITOIRE DE BELFORT,4,Belfort-3,7891,4002,50.72,3889,49.28,276,3.5,7.1,131,1.66,3.37,3482,44.13,89.53,3,BC-MDM,Mme DE BREZA Julie et M. GRUDLER Christophe,Elus,1863,23.61,53.5,5,BC-UMP,Mme BESANCENOT Florence et M. MESLOT Damien, ,1619,20.52,46.5,,,,,,,
30/03/2015 14:00,90,TERRITOIRE DE BELFORT,5,Châtenois-les-Forges,10545,4221,40.03,6324,59.97,175,1.66,2.77,95,0.9,1.5,6054,57.41,95.73,3,BC-UG,Mme MEYER Valérie et M. ROOST Jean-François, ,1540,14.6,25.44,2,BC-UMP,M. BOUQUET Florian et Mme MORALLET Maryline,Elus,2661,25.23,43.95,1,BC-FN,Mme BOISUMEAU Patricia et M. CHEVRY Christian, ,1853,17.57,30.61
30/03/2015 14:00,90,TERRITOIRE DE BELFORT,6,Delle,12730,5646,44.35,7084,55.65,194,1.52,2.74,104,0.82,1.47,6786,53.31,95.79,1,BC-UG,Mme DEMOUGE Alexa et M. NATALE Robert, ,2084,16.37,30.71,3,BC-UMP,Mme LHOMET Marie-Lise et M. ROUSSE Frédéric,Elus,2724,21.4,40.14,2,BC-FN,M. FOURE Franck et Mme POENTIS Reine, ,1978,15.54,29.15
30/03/2015 14:00,90,TERRITOIRE DE BELFORT,7,Giromagny,11576,4564,39.43,7012,60.57,191,1.65,2.72,88,0.76,1.25,6733,58.16,96.02,3,BC-DVG,M. MICLO Guy et Mme RINGENBACH Sylvie,Elus,2511,21.69,37.29,2,BC-UMP,Mme HALLER Christiane et M. VALLVERDU Didier, ,2453,21.19,36.43,1,BC-FN,M. ARCHAMBAULT Marc et Mme NIESWAND Christine, ,1769,15.28,26.27
30/03/2015 14:00,90,TERRITOIRE DE BELFORT,8,Grandvillars,12304,5059,41.12,7245,58.88,213,1.73,2.94,113,0.92,1.56,6919,56.23,95.5,3,BC-DVG,Mme MOUGIN Isabelle et M. RAYOT Christian,Elus,2599,21.12,37.56,1,BC-UD,M. BISSON Yves et Mme RAVEY Françoise, ,1861,15.13,26.9,2,BC-FN,M. JEANROCH Patrick et Mme ROY Isabelle, ,2459,19.99,35.54
30/03/2015 14:00,90,TERRITOIRE DE BELFORT,9,Valdoie,11161,4644,41.61,6517,58.39,193,1.73,2.96,101,0.9,1.55,6223,55.76,95.49,2,BC-UG,M. ACKERMANN Yves et Mme SOUKAINI Marie-Pierre, ,2279,20.42,36.62,1,BC-UDI,Mme CEFIS Marie-France et M. ZUMKELLER Michel,Elus,2477,22.19,39.8,5,BC-FN,Mme DECLE Marie-Antoinette et M. STOJANOVIC Stéphane, ,1467,13.14,23.57
30/03/2015 14:00,91,ESSONNE,1,Arpajon,38978,19169,49.18,19809,50.82,399,1.02,2.01,219,0.56,1.11,19191,49.24,96.88,2,BC-SOC,M. FOURNIER Pascal et Mme PERRIER Nicole, ,7496,19.23,39.06,3,BC-UD,Mme BOUGRAUD Dominique et M. TOUZET Alexandre,Elus,7735,19.84,40.31,1,BC-FN,M. BUFFLE Alain et Mme MORIN Catherine, ,3960,10.16,20.63
30/03/2015 14:00,91,ESSONNE,2,Athis-Mons,31717,17439,54.98,14278,45.02,539,1.7,3.78,303,0.96,2.12,13436,42.36,94.1,1,BC-UG,Mme CLERC Sylvie et M. SAC Patrice, ,6440,20.3,47.93,3,BC-UMP,M. PICARD Pascal et Mme RODIER Christine,Elus,6996,22.06,52.07,,,,,,,
30/03/2015 14:00,91,ESSONNE,3,Brétigny-sur-Orge,38123,20405,53.52,17718,46.48,780,2.05,4.4,413,1.08,2.33,16525,43.35,93.27,4,BC-UG,Mme CATRAIN Isabelle et M. POUZOL Michel, ,7216,18.93,43.67,3,BC-UD,M. MÉARY Nicolas et Mme RIGAULT Sophie,Elus,9309,24.42,56.33,,,,,,,
30/03/2015 14:00,91,ESSONNE,4,Corbeil-Essonnes,32042,18862,58.87,13180,41.13,1547,4.83,11.74,563,1.76,4.27,11070,34.55,83.99,2,BC-UMP,M. BECHTER Jean-Pierre et Mme VARIN Caroline,Elus,6970,21.75,62.96,5,BC-FN,M. CAILLET Gabriel et Mme LEGOFF Sophie, ,4100,12.8,37.04,,,,,,,
